source,source_id,university,title,title_type,university_id,university_type,branch,center,modality,language,credits,status,memory_url,report_url,source_url,memory_resolution_source,memory_resolution_status,memory_resolution_error,description,description_source_type,description_source_url,description_status,description_quality_flag,description_source,scraped_at
university_official_live,ulpgc_e7878ae1e6b4,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Administración y Dirección de Empresas (MBA),master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5053/actual,,,,,,,missing,,,2026-04-30T09:45:31.340465+00:00
university_official_live,ulpgc_69691f00d887,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Competencias Digitales Docentes (no presencial),master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5053/actual,,,,,,,missing,,,2026-04-30T09:45:33.672967+00:00
university_official_live,ulpgc_c5aaa646e3eb,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Dirección de Empresas y Recursos Humanos,master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5053/actual,,,,,,,missing,,,2026-04-30T09:45:36.096459+00:00
university_official_live,ulpgc_887c46d6fd8b,Universidad de Las Palmas de Gran Canaria,"Máster Universitario en Formación del Profesorado de ESO y Bachillerato, Formación Profesional y Enseñanzas de Idiomas",master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5053/actual,,,,,,,missing,,,2026-04-30T09:45:38.681080+00:00
university_official_live,ulpgc_6d8bb02a2b1a,Universidad de Las Palmas de Gran Canaria,"Máster Universitario en Intervención y Mediación Familiar, Social y Comunitaria",master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5053/actual,,,,,,,missing,,,2026-04-30T09:45:41.006870+00:00
university_official_live,ulpgc_3fd2c2645884,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Marketing y Estrategias Digitales,master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5053/actual,,,,,,,missing,,,2026-04-30T09:45:43.046747+00:00
university_official_live,ulpgc_24297062ab55,Universidad de Las Palmas de Gran Canaria,"Máster Universitario en Turismo: Digitalización, Innovación e Inteligencia",master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5053/actual,,,,,,,missing,,,2026-04-30T09:45:45.507084+00:00
university_official_live,ulpgc_fdf711dcc3a1,Universidad de Las Palmas de Gran Canaria,Master in Tourism and Sustainable Development,master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5053/actual,,,,,,,missing,,,2026-04-30T09:45:47.738246+00:00
university_official_live,ulpgc_d60a89047eda,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Electrónica y Tecnología Digital Aplicada,master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5059/actual,,,,,,,missing,,,2026-04-30T09:45:50.111560+00:00
university_official_live,ulpgc_f09842d8562b,Universidad de Las Palmas de Gran Canaria,"Máster Universitario en Ingeniería de Caminos, Canales y Puertos",master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5059/actual,,,,,,,missing,,,2026-04-30T09:45:52.570762+00:00
university_official_live,ulpgc_52277aab8d24,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Ingeniería de Telecomunicación,master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5059/actual,,,,,,,missing,,,2026-04-30T09:45:54.602149+00:00
university_official_live,ulpgc_25e9b47c2feb,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Ingeniería Industrial,master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5059/actual,,,,,,,missing,,,2026-04-30T09:45:56.610424+00:00
university_official_live,ulpgc_0eb48f14a417,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Prevención de Riesgos Laborales (no presencial),master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5059/actual,,,,,,,missing,,,2026-04-30T09:45:58.837816+00:00
university_official_live,ulpgc_c5590d647beb,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Sistemas Inteligentes y Aplicaciones Numéricas en Ingeniería,master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5059/actual,,,,,,,missing,,,2026-04-30T09:46:01.386444+00:00
university_official_live,ulpgc_baa35bd22b61,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Tecnologías y Procesos Industriales Avanzados,master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5059/actual,,,,,,,missing,,,2026-04-30T09:46:03.832069+00:00
university_official_live,ulpgc_8eafd54416ec,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Abogacía (en extinción),master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5041/actual,,,,,,,missing,,,2026-04-30T09:46:06.581298+00:00
university_official_live,ulpgc_34d13c8e4535,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Aprendizaje Integrado de Contenidos en Lengua Extranjera (Inglés) (en extinción),master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5041/actual,,,,,,,missing,,,2026-04-30T09:46:09.270738+00:00
university_official_live,ulpgc_0948f84c113e,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Bioética y Bioderecho (en extinción),master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5041/actual,,,,,,,missing,,,2026-04-30T09:46:11.880565+00:00
university_official_live,ulpgc_9e4d24e62844,Universidad de Las Palmas de Gran Canaria,"Máster Universitario en Contabilidad, Auditoría y Fiscalidad Empresarial (en extinción)",master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5041/actual,,,,,,,missing,,,2026-04-30T09:46:15.829608+00:00
university_official_live,ulpgc_0e78cc74c92e,Universidad de Las Palmas de Gran Canaria,"Máster Universitario en Economía del Turismo, del Transporte y del Medio Ambiente (en extinción)",master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5041/actual,,,,,,,missing,,,2026-04-30T09:46:19.119828+00:00
university_official_live,ulpgc_da4b04e7823a,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Electrónica y Telecomunicación Aplicadas (en extinción),master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5041/actual,,,,,,,missing,,,2026-04-30T09:46:22.816361+00:00
university_official_live,ulpgc_e70821dac4d4,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Gestión Costera (en extinción),master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5041/actual,,,,,,,missing,,,2026-04-30T09:46:28.187775+00:00
university_official_live,ulpgc_a4bfd1513100,Universidad de Las Palmas de Gran Canaria,"Máster Universitario en Gestión del Patrimonio Artístico y Arquitectónico, Museos y Mercado de Arte (en extinción)",master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5041/actual,,,,,,,missing,,,2026-04-30T09:46:35.436167+00:00
university_official_live,ulpgc_5d880e7da01f,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Marketing y Comercio Internacional (en extinción),master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5041/actual,,,,,,,missing,,,2026-04-30T09:46:41.195251+00:00
university_official_live,ulpgc_488018613855,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Relaciones Hispano Africanas (en extinción),master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5041/actual,,,,,,,missing,,,2026-04-30T09:46:46.437278+00:00
university_official_live,ulpgc_2047fb57694c,Universidad de Las Palmas de Gran Canaria,Máster Universitario en Soluciones TIC para Bienestar y Medio Ambiente (en extinción),master,ulpgc,publica,,,,,,,,,https://www2.ulpgc.es/plan-estudio/5041/actual,,,,,,,missing,,,2026-04-30T09:46:51.163613+00:00
university_official_live,uec_7ef2325d1c91,Universidad Europea de Canarias,Grado en Animación,grado,uec,privada,,,,,,,,,https://creativecampus.universidadeuropea.com/grado-animacion-madrid/,,,,"El Grado en Animación es una titulación universitaria con la que conseguirás llevar tus historias desde el boceto inicial hasta verlas cobrar vida en pantalla, creando entornos interactivos y experiencias multimedia . Aprenderás a integrar disciplinas artísticas y tecnológicas combinando creatividad con herramientas de software avanzado . Desarrollarás competencias en: Al estudiar la carrera de Animación en Creative Campus en Madrid te especializas como profesional en la creación de contenidos audiovisuales y animados en 2D y 3D con las mejores instalaciones: tabletas profesionales, ordenadores de última generación, sala de croma y plató de producción. Si quieres trasladar tu expediente para cambiar de Universidad o has terminado un FP de Grado Superior y quieres continuar estudiando un grado puedes reconocer asignaturas superadas. En menos de una semana tendrás tu plan de convalidación personalizado de forma gratuita.",university_program_page,https://creativecampus.universidadeuropea.com/grado-animacion-madrid/,ok,high,university_program_page,2026-04-30T09:47:00.256295+00:00
university_official_live,uec_2a1f70ce1a67,Universidad Europea de Canarias,Doble Grado en Animación y Diseño de Videojuegos,grado,uec,privada,,,,,,,,,https://creativecampus.universidadeuropea.com/doble-grado-animacion-diseno-videojuegos-madrid/,,,,"El Doble Grado en Animación y Videojuegos es la titulación universitaria que te forma como profesional en dos de las industrias creativas con mayor proyección: la animación digital y el desarrollo de videojuegos. Combina el aprendizaje artístico y técnico para que domines tanto la creación de contenidos audiovisuales animados en 2D y 3D como el diseño y la programación de entornos interactivos y experiencias de juego. Adquirirás competencias en dibujo, narrativa visual, diseño de personajes, modelado, animación por computadora, efectos visuales (VFX), arte digital, así como en diseño de videojuegos, gameplay, narrativa interactiva, programación y motores gráficos como Unreal Engine o Unity. Estudiar en Creative Campus Madrid te garantiza una formación puntera en unas instalaciones de vanguardia: tabletas profesionales, ordenadores de última generación, sala de croma, plató de producción, además de acceso a los softwares y motores más utilizados por los estudios líderes de animación y videojuegos. Todos tus trabajos estarán enfocados en la creación de tu Demo Reel profesional para que cuando acabes tus estudios tengas un porfolio profesional para enseñar en las empresas. En Creative Campus enfocamos los trabajos y proyectos de clase a este gran objetivo",university_program_page,https://creativecampus.universidadeuropea.com/doble-grado-animacion-diseno-videojuegos-madrid/,ok,high,university_program_page,2026-04-30T09:47:01.360179+00:00
university_official_live,uec_a1315fec317e,Universidad Europea de Canarias,Grado en Animación online,grado,uec,privada,,,,,,,,,https://creativecampus.universidadeuropea.com/grado-animacion-online/,,,,"¿Te apasiona contar historias a través de imágenes en movimiento ? Conviértete en un profesional del sector con el Grado en Animación online, flexible e innovador, diseñado para formarte en cada fase del proceso creativo y técnico de una pieza audiovisual. Prepárate para trabajar en una de las industrias con mayor demanda de talento. Aprende a tu ritmo, desde donde quieras . Asiste a clases online en directo o visualízalas cuando mejor te venga gracias al Campus Virtual, donde tendrás todos los recursos a un clic. Además, accede a MyLABs , la plataforma que reúne los softwares profesionales que usarás en tus proyectos, disponible en cualquier dispositivo. Domina todo el pipeline de la animación . Al finalizar, estarás preparado para desenvolverte en cualquiera de las áreas de un proyecto de animación: desde el diseño de personajes, modelado, rigging y animación 2D/3D, hasta la producción, guion y efectos especiales . Aprenderás a llevar una idea desde el primer boceto hasta su distribución final. Fórmate para un sector en plena expansión . El sector de la animación no deja de crecer, y con esta titulación tendrás las habilidades que la industria busca. Empieza hoy a construir tu futuro creativo.",university_program_page,https://creativecampus.universidadeuropea.com/grado-animacion-online/,ok,high,university_program_page,2026-04-30T09:47:01.871301+00:00
university_official_live,uec_66da6d06b79a,Universidad Europea de Canarias,Doble Grado en Arquitectura y Diseño de Interiores,grado,uec,privada,,,,,,,,,https://universidadeuropea.com/doble-grado-fundamentos-arquitectura-diseno-madrid/,,,,"Arquitectura y diseño se unen en este doble grado para darte una formación única. Te convertirás en un profesional del sector preparado para crear, construir e innovar en cualquier entorno, desde el interiorismo hasta el urbanismo. El Doble Grado en Fundamentos de la Arquitectura y Diseño de Interiores forma profesionales capaces de proyectar, diseñar y materializar espacios, objetos y entornos con un enfoque multidisciplinar. Esta carrera combina la base técnica de la arquitectura con la visión estratégica del diseño, integrando conocimientos en diseño arquitectónico, diseño de interiores, ergonomía, modelado digital y gestión de proyectos . Su orientación práctica y tecnológica te prepara para afrontar los retos del diseño contemporáneo de edificios, productos y espacios. Diseña el mundo que te rodea con propósito, técnica y emoción. Este doble grado te conecta con una nueva manera de crear, donde la arquitectura y el diseño convergen para dar forma a soluciones sostenibles, bellas y funcionales que transforman la vida de las personas. Estudiar Arquitectura y Diseño en la Universidad Europea significa formarte en un entorno internacional, con una metodología práctica, tecnología de vanguardia y una visión integral del diseño y la arquitectura. Aquí, cada proyecto suma experiencia real y cada clase te prepara para un futuro global.",university_program_page,https://universidadeuropea.com/doble-grado-fundamentos-arquitectura-diseno-madrid/,ok,high,university_program_page,2026-04-30T09:47:07.356402+00:00
university_official_live,uec_25e3b3f5f178,Universidad Europea de Canarias,Grado en Arquitectura + Máster Universitario en Arquitectura,grado,uec,privada,,,,,,,,,https://universidadeuropea.com/grado-arquitectura-madrid/,,,,"Convertirte en el arquitecto del futuro con una formación actualizada a las normativas europeas y que te abre las puertas del mundo. El Grado en Arquitectura es una formación diseñada para formarte como profesional capacitado para proyectar, diseñar y dirigir obras arquitectónicas y urbanísticas, conformando los aspectos técnicos, creativos y sostenibles. Esta carrera te proporciona un título oficial adaptado al Espacio Europeo de Educación Superior (EEES) que permite el acceso al Máster habilitante en Arquitectura , de acuerdo a la normativa vigente en España y la Unión Europea. Estudiar Arquitectura es dar el primer paso hacia una profesión que transforma espacios y mejora vidas. Te formarás con una mirada creativa, crítica y comprometida con el futuro, desarrollando un perfil global y preparado para los retos del entorno construido. Estudiarás con el único Grado en Arquitectura de España con validación RIBA y certificación NAAB , lo que te permite ejercer fuera de nuestras fronteras y te conecta con los estándares académicos más prestigiosos del mundo.",university_program_page,https://universidadeuropea.com/grado-arquitectura-madrid/,ok,high,university_program_page,2026-04-30T09:47:08.136309+00:00
university_official_live,uec_c3b4dfa1a139,Universidad Europea de Canarias,Grado en Fundamentos de la Arquitectura,grado,uec,privada,,,,,,,,,https://universidadeuropea.com/grado-fundamentos-arquitectura-canarias/,,,,"Recibirás formación en los cuatro pilares básicos del área de arquitectura: edificación, urbanismo, rehabilitación y arquitectura legal. Además, te formaras en las tres vertientes principales: diseño, tecnología y ciencias. El Grado en Fundamentos de Arquitectura es una formación universitaria orientada a dotar a sus estudiantes de una comprensión profunda y holística de los aspectos más esenciales de la Arquitectura. El objetivo es que sean capaces de abordar los desafíos del diseño y la construcción en los entornos actuales. El plan de estudios de esta carrera de Arquitectura de la Universidad Europea en Canarias se inicia con diversas asignaturas que abarcan diferentes disciplinas arquitectónicas, como matemáticas, comunicación, dibujo arquitectónico, física, urbanismo, mecánica de estructuras, entre otras. Posteriormente te adentrarás en áreas más complejas como el análisis de estructuras, diseño sostenible, por ejemplo. Además, en el Grado de Arquitectura de la Universidad Europea, tendrás la oportunidad de aprender bajo un enfoque fundamentalmente práctico, lo que te permitirá aplicar tus conocimientos en situaciones reales del ámbito arquitectónico actual. Como graduado en Arquitectura estarás preparado para abordar cualquier tipo de desafío en el ámbito de la arquitectura, y contarás con un enfoque integral que abarca desde los aspectos técnicos hasta los conceptuales. Además superar el Grado de Arquitectura en la Universidad Europea en Canarias te dará acceso al Máster Universitario en Arquitectura . Ambos títulos son necesarios para el ejercicio de la profesión regulada de Arquitecto (Acuerdo de Consejo de Ministros de 23 de Julio de 2010).",university_program_page,https://universidadeuropea.com/grado-fundamentos-arquitectura-canarias/,ok,high,university_program_page,2026-04-30T09:47:13.796516+00:00
university_official_live,uec_f6b8b4e7727c,Universidad Europea de Canarias,Grado en Medicina,grado,uec,privada,,,,,,,,,https://universidadeuropea.com/grado-medicina-canarias/,,,,"El Grado en Medicina tiene como finalidad formar profesionales capaces de dar respuesta a las necesidades de salud de la sociedad, mediante la adquisición de conocimientos científicos, habilidades clínicas y competencias orientadas al servicio integral de la persona. Esta formación permite al estudiante desarrollar su vocación en los ámbitos asistencial, investigador y docente, bajo una perspectiva ética, humanista y de compromiso social. Estudiar Medicina te forma en una profesión con alta empleabilidad, salario competitivo y múltiples opciones de especialización. Además, podrás contribuir al bienestar de la sociedad, ofreciendo cuidados esenciales en todas las etapas de la vida. Te formarás con una metodología que, desde el primer año, combina teoría y práctica, y que no solo te proporciona conocimientos, sino también las competencias y valores necesarios para tu futura profesión. Aprenderás junto a compañeros de distintas disciplinas, enriqueciendo tu experiencia y fomentando el trabajo en equipo con un programa que impulsa la colaboración con diversas áreas del sector salud.",university_program_page,https://universidadeuropea.com/grado-medicina-canarias/,ok,high,university_program_page,2026-04-30T09:47:14.644036+00:00
university_official_live,uec_d6fbca3875f9,Universidad Europea de Canarias,Grado en Enfermería,grado,uec,privada,,,,,,,,,https://universidadeuropea.com/grado-enfermeria-canarias/,,,,"Estudia en la Universidad Europea de Canarias el Grado en Enfermería y aprende con un modelo formativo innovador en el que contarás con un Hospital Simulado. El Grado en Enfermería en Canarias es un programa universitario orientado a formar profesionales altamente competentes y éticos en el ámbito de la salud . A través de esta carrera impartida en nuestro campus de Tenerife, los estudiantes adquirirán un profundo conocimiento y habilidades practicas indispensables para poder desenvolverse de manera efectiva como profesional de la enfermería. Desde el principio, te adentrarás en el mundo real de la enfermería, trabajando con casos reales y adquiriendo habilidades prácticas que te permitirán administrar medicamentos, realizar curas y brindar atención directa a los pacientes. Estudiarás asignaturas de enfermería centradas en anatomía humana, fisiología y bioquímica, con el propósito de proporcionarte una comprensión profunda de cómo funciona el cuerpo y cómo intervenir de manera efectiva para mantener la salud de tus pacientes. Además, este enfoque se complementa con el desarrollo de habilidades de comunicación y educación en salud, lo que te permitirá interactuar eficazmente con pacientes y sus familias, brindándoles el apoyo necesario para mantener su bienestar. Aprenderás a proporcionar cuidados especializados a diversos grupos de la población, incluyendo mujeres, niños, adolescentes y adultos mayores. Nuestro Grado en Enfermería también integra elementos esenciales de liderazgo y gestión de atención , capacitándote para liderar equipos y brindar cuidados en situaciones críticas.",university_program_page,https://universidadeuropea.com/grado-enfermeria-canarias/,ok,high,university_program_page,2026-04-30T09:47:15.586080+00:00
university_official_live,uec_091e56e20ccd,Universidad Europea de Canarias,Grado en Biomedicina,grado,uec,privada,,,,,,,,,https://universidadeuropea.com/grado-biomedicina-madrid/,,,,"Estudia Biomedicina y conviértete en una figura clave para el futuro de la salud. Combina ciencia y tecnología para transformar el diagnóstico, tratamiento y prevención de enfermedades. La biomedicina es una disciplina que integra biología, medicina e ingeniería para estudiar la salud humana. Su aplicación impulsa avances en diagnóstico, tratamiento y prevención de enfermedades mediante herramientas científicas y tecnológicas. Estudia el Grado en Biomedicina y consigue que tu pasión por la ciencia salve vidas, formándote a través de un modelo de aprendizaje que combina teoría y más de 800 horas prácticas en un entorno innovador. Con un elevado contenido experimental, te preparará para dominar las metodologías biomédicas más avanzadas. Serás un experto multidisciplinario en medicina, investigación clínica, biología molecular, ciencias ómicas y análisis de grandes datos. Un sistema innovador basado en proyectos reales , con el que tendrás acceso a la tecnología más avanzada como la Bioimpresión 3D o como la Inteligencia Artificial.",university_program_page,https://universidadeuropea.com/grado-biomedicina-madrid/,ok,high,university_program_page,2026-04-30T09:47:20.295176+00:00
university_official_live,uec_a2343e98c9a8,Universidad Europea de Canarias,Grado en Psicología,grado,uec,privada,,,,,,,,,https://universidadeuropea.com/grado-psicologia-canarias/,,,,"Este Grado en Psicología en Canarias está dirigido a estudiantes orientados al área de la salud y al área social, con interés por los comportamientos humanos, la resolución de conflictos y el trabajo en equipo multidisciplinar. Graduados en titulaciones que comporten trabajo con personas como Enfermería, Medicina, Sociología, Logopedia, Educación, Pedagogía o Terapia Ocupacional que quieren ampliar su formación.",university_program_page,https://universidadeuropea.com/grado-psicologia-canarias/,ok,medium,university_program_page,2026-04-30T09:47:21.604970+00:00
university_official_live,uec_4966429a29f3,Universidad Europea de Canarias,Grado en Veterinaria,grado,uec,privada,,,,,,,,,https://universidadeuropea.com/grado-veterinaria-madrid/,,,,"Fórmate para ser un veterinario líder e innovador, preparado para el cuidado integral de los animales, comprometido con su bienestar y el de toda la sociedad. El Grado en Veterinaria es una titulación universitaria que forma a profesionales en la prevención, diagnóstico y tratamiento de enfermedades animales, así como en la promoción del bienestar animal . Esta carrera abarca disciplinas como medicina veterinaria, gestión de clínicas y zootecnia, centrada en la producción y manejo de animales. Para potenciar tu aprendizaje, contarás con instalaciones premium equipadas con la última tecnología. Te damos todas las herramientas para una formación premium. ¡Prepárate para liderar el futuro de la veterinaria! ¡Transforma tu pasión por los animales en tu profesión! Estudia Veterinaria de una manera única y prepárate para liderar el futuro del cuidado animal.",university_program_page,https://universidadeuropea.com/grado-veterinaria-madrid/,ok,high,university_program_page,2026-04-30T09:47:24.532102+00:00
university_official_live,uec_714c49c121f7,Universidad Europea de Canarias,Grado en Farmacia online,grado,uec,privada,,,,,,,,,https://universidadeuropea.com/grado-farmacia-madrid-semipresencial/,,,,"El Grado en Farmacia (semipresencial) está dirigido a estudiantes o trabajadores en activo que quieran ejercer la profesión de farmacéutico y sean capaces de asumir responsabilidades y comprometerse con la salud y el bienestar de las personas. Para acceder al grado deberás disponer del título de bachillerato + PAU/EVAU o bien ciclo formativo. Documentación Para comenzar tu proceso de admisión, lo primero que debes de hacer es reserva tu cita a través de internet o llamando al 91 740 72 72 . Tarjeta de selectividad con la calificación de apto Dos fotocopias del DNI Tasas de traslado de expediente Pago de tasa de admisión con anterioridad o el día de la cita ¿En qué consiste la prueba de acceso? Test de evaluación de competencias y habilidades Test de conocimientos generales Prueba de evaluación de Idiomas. Si su lengua materna no es el español. Nivel requerido B2. Entrevista personal ¿Cuándo sabrás si estás admitido? Conocerás el resultado de la prueba de acceso a través de una carta de admisión que recibirás a tu correo electrónico. Si tienes cualquier duda, puedes resolverla con nuestro equipo del departamento de atención y admisión de nuevos Estudiantes (ads@universidadeuropea.es).",university_program_page,https://universidadeuropea.com/grado-farmacia-madrid-semipresencial/,ok,high,university_program_page,2026-04-30T09:47:25.462279+00:00
university_official_live,uec_4f5356308847,Universidad Europea de Canarias,Grado en Logopedia,grado,uec,privada,,,,,,,,,https://universidadeuropea.com/grado-logopedia-madrid-semipresencial/,,,,"El Grado en Logopedia está dirigido a personas que quieran ejercer la profesión de logopeda , capaces de asumir responsabilidades y comprometerse con la salud y el bienestar de las personas. Asimismo, es una excelente formación complementaria para graduados en otras ramas de la salud, como la psicología, y para quienes provienen del ámbito educativo. Esta formación te abre las puertas a una especialización con mucho futuro y amplía tus perspectivas profesionales. Para acceder a este grado universitario, es necesario contar con uno de estos títulos: Si posees formación universitaria o experiencia profesional, en la Universidad Europea podrás solicitar, de forma totalmente gratuita y sin compromiso, un estudio personalizado de reconocimientos de créditos o de la experiencia. Nuestro equipo especializado evaluará tus opciones para ofrecerte las convalidaciones más ventajosas.",university_program_page,https://universidadeuropea.com/grado-logopedia-madrid-semipresencial/,ok,high,university_program_page,2026-04-30T09:47:28.188251+00:00
university_official_live,uec_c0f5c12cb466,Universidad Europea de Canarias,Grado en Ciencias Ambientales online,grado,uec,privada,,,,,,,,,https://universidadeuropea.com/grado-medio-ambiente-online/,,,,"Sí a formarte en un sector en crecimiento con proyectos reales, prácticas y experiencias únicas en la Escuela de Sostenibilidad más innovadora de España. El Grado en Medio Ambiente y Sostenibilidad online se orienta a la comprensión, gestión y protección del entorno natural, integrando conocimientos científicos, técnicos y normativos para dar respuesta a los principales retos ambientales actuales. Estudia con profesores en activo en grupos reducidos, combinando teoría y práctica, y participa en exclusivas experiencias internacionales. Te formarás en una universidad que combina calidad académica , prestigio internacional y conexión directa con el entorno profesional , integrando conocimiento científico y casos reales. A lo largo del Grado en Medio Ambiente y Sostenibilidad aprenderás a:",university_program_page,https://universidadeuropea.com/grado-medio-ambiente-online/,ok,high,university_program_page,2026-04-30T09:47:29.129500+00:00
university_official_live,uec_03c40a0f68b6,Universidad Europea de Canarias,Grado en Psicología online,grado,uec,privada,,,,,,,,,https://universidadeuropea.com/grado-psicologia-online/,,,,"Sí a una formación integral en psicología enfocada en entender la conducta humana, con el propósito de promover la salud mental y el bienestar de las personas. El Grado en Psicología online te proporciona conocimientos científicos y herramientas esenciales para comprender el comportamiento humano , preparándote como profesional para destacar en diversas áreas: desde la educación y la psicología clínica hasta los recursos humanos. Este programa está orientado a la práctica profesional, utilizando plataformas tecnológicas y laboratorios virtuales especializados , donde aplicarás directamente los contenidos teóricos en entornos que simulan situaciones reales. Te formarás en una universidad que combina calidad académica , prestigio internacional y conexión directa con el entorno profesional , integrando las tendencias actuales y demandas específicas de cada especialidad psicológica. Al finalizar el grado, estarás capacitado para:",university_program_page,https://universidadeuropea.com/grado-psicologia-online/,ok,high,university_program_page,2026-04-30T09:47:30.781438+00:00
university_official_live,uec_946d660e2d0a,Universidad Europea de Canarias,Grado en Nutrición online,grado,uec,privada,,,,,,,,,https://universidadeuropea.com/grado-nutricion-dietetica-madrid-semipresencial/,,,,"En 3º podrás obtener de forma gratuita la membresía y acreditación del nivel 1 de la Certificación Internacional en Cineantropometría ISAK , un título reconocido mundialmente que te posicionará como experto en análisis antropométrico, clave en deporte, salud y nutrición. Este certificado te posicionará como un experto en el análisis antropométrico, una habilidad clave en disciplinas como el deporte, la salud y la nutrición. ¡Distingue tu perfil profesional y abre puertas a oportunidades internacionales! DietoPro: software especializado que automatiza la creación y gestión de planes dietéticos personalizados. Nutrium: software integral que simplifica la gestión de consultas y el seguimiento del progreso de los pacientes. LABster: laboratorio virtual interactivo diseñado para realizar experimentos en entornos 3D realistas.",university_program_page,https://universidadeuropea.com/grado-nutricion-dietetica-madrid-semipresencial/,ok,high,university_program_page,2026-04-30T09:47:31.471688+00:00
university_official_live,uec_bdd836a3b79b,Universidad Europea de Canarias,Grado en Física,grado,uec,privada,,,,,,,,,https://universidadeuropea.com/grado-fisica-madrid/,,,,"El Grado en Física que te impulsa a explorar el universo, dominar la tecnología y transformar el mundo desde una mirada crítica y humana. Estudiar el Grado en Física te proporciona una formación sólida en física clásica y moderna, junto con sus aplicaciones tecnológicas y científicas. Con un enfoque práctico y multidisciplinar, esta titulación te prepara para aplicar la física en áreas como investigación, tecnología e innovación. Podrás acceder a prácticas profesionales, proyectos de investigación y oportunidades internacionales, abriéndote camino hacia diversas salidas laborales y académicas. En este grado no solo aprenderás fórmulas: aprenderás a transformar la realidad . Desde el primer día, estudiarás sobre energía , la materia , las fuerzas y el movimiento , descubriendo cómo funcionan a través de la física aplicada y la mecánica cuántica . Vas a vivir la ciencia desde dentro. Aquí aprenderás haciendo, rodeado de expertos que creen en ti, con acceso a laboratorios, empresas reales y espacios donde tus ideas cobran vida.",university_program_page,https://universidadeuropea.com/grado-fisica-madrid/,ok,high,university_program_page,2026-04-30T09:47:32.518392+00:00
university_official_live,uec_416e5a8f1d4c,Universidad Europea de Canarias,Doble Grado en Física y Ciencia de Datos,grado,uec,privada,,,,,,,,,https://universidadeuropea.com/doble-grado-fisica-ciencia-datos-valencia/,,,,"Estudiantes apasionados por las Tecnologías de la Información, la programación, el Big Data y la Inteligencia Artificial aplicada. Estudiantes con iniciativa y motivados para trabajar en equipos multidisciplinares y proyectos tecnológicos. Estudiantes creativos e innovadores con inquietud de resolver problemas y desafíos, e implementar soluciones para transformar y mejorar el mundo que nos rodea. Si estás interesado en este Grado y necesitas más información, llámanos al 902 930 937 La Universidad Europea de Valencia ha diseñado un proceso de evaluación de competencias, cuyos resultados servirán como recomendaciones básicas para desarrollar al máximo las capacidades de cada estudiante o fomentar la adquisición de otras que contribuirán a su éxito académico y, posteriormente profesional, incluido en el Plan de Aprendizaje Personalizado.",university_program_page,https://universidadeuropea.com/doble-grado-fisica-ciencia-datos-valencia/,ok,high,university_program_page,2026-04-30T09:47:37.148412+00:00
